wallet,score,tx_count,unique_assets,total_amountUSD,avg_amountUSD,std_amountUSD,active_days,session_count,recent_tx_ratio,flash_like_score,graph_centrality,clique_score,num_deposit,num_borrow,num_repay,num_withdraw,num_liquidation,mean_tx_session,std_tx_session,time_decay_score,behavior_cluster,flag_suspicious,profile_tag
0x6cc87c563694ce0c9ecc525d9acab7e4e279903c,31.564722744282076,0.21850893663087437,14.52729387698963,-0.008485514922430834,-0.02521561997360685,11.459144720671027,0.05510817705613658,0.07531480166850268,-0.022027065928468672,43.85383502,14.527293876989628,0.0,13,0.0,0.0,0.0,0.0,6.539970022474273,13.60265935420252,-0.006807914262854435,3,0,Normal
0xffd92144cafd599a5a93e4805ca4d8f0e666d623,31.52212694979344,0.1977612741470055,14.52729387698963,-0.008486017367819162,-0.025217467919999775,1.09911947154163,0.22579091731935386,0.07531480166850268,-0.022027065928468672,7.2798203364,14.527293876989628,0.0,12,0.0,0.0,0.0,0.0,5.861573728944627,12.001862448759146,-0.006807914260582797,0,0,Normal
0x5d47e871f81f84d3154aec772bcce14973112c69,31.395829972613758,1.3181350482759233,13.176189019491485,-0.007886042093342326,-0.024765799164277857,1774.849776116116,7.223783268111262,3.118196064326116,-0.022027065928468672,3599.867076597223,13.176189019491485,0.0,66,0.0,0.0,0.0,0.0,0.5787430176286519,1.6526181051746751,-0.006607718681223292,3,0,Normal
0x3070f20f86fda706ac380f5060d256028a46ec29,31.300856174618758,1.2766397233081856,13.176189019491485,-0.008050835086328003,-0.024879817130186357,740.3979666592771,7.053100527848045,3.325665241325499,-0.022027065928468672,95.4050414148096,13.176189019491485,0.0,64,0.0,0.0,0.0,0.0,0.32585997374270687,2.54977736790434,-0.0063623707701895415,3,0,Normal
0xd5b5459e3509bd48a1f37a6e1c482e60b70707b9,31.167425620861195,1.2973873857920544,13.176189019491485,-0.008405749151148377,-0.025156805454890935,254.43660872317093,6.370369566795176,2.634101317994223,-0.022027065928468672,19.33000353677304,13.176189019491485,0.0,65,0.0,0.0,0.0,0.0,1.0280001375458916,2.919052028551667,-0.005712054027023171,3,0,Normal
0xfbfef3e83c942710a3588cb8892695ab3d67a476,31.15653967224821,1.1314060859211037,13.176189019491485,-0.00845704515499365,-0.025192946493402212,71.0003584735614,5.858321346005524,2.841570494993606,-0.022027065928468672,1.0048658905388557,13.176189019491485,0.0,57,0.0,0.0,0.0,0.0,0.41862672271838863,2.615559180270057,-0.006807914288068763,3,0,Normal
0x7859d12f4e4c4d10a849d6ecc53015d2aa2893be,31.140961977959318,3.309910646727333,13.176189019491485,-0.0077856006956387586,-0.025003178260843882,381.5290298275867,5.51695586547909,5.607826188318709,-0.022027065928468672,1981.728756625058,13.176189019491485,0.0,162,0.0,0.0,0.0,0.0,1.693114575931133,3.434374493789324,-0.006807914288211191,1,0,Normal
0xffdc0c7dff4bdabc76e69f1ffd0c11d54b21369b,31.065097805286708,1.1314060859211037,13.176189019491485,-0.008433780593351054,-0.025172631096242393,127.20214898777931,5.51695586547909,2.9107268873267333,-0.022027065928468672,83.2537940868709,13.176189019491485,0.0,57,0.0,0.0,0.0,0.0,0.35731289280635403,1.891970985304911,-0.006807914288211208,3,0,Normal
0xf8fbc9298650f49f9b6280ead636c1811c6ca1a1,30.864450219884944,20.551218170822345,7.771769589498904,-0.008267773279257307,-0.025207502055209007,21.403382080435296,37.09326281417428,40.60096070888126,-0.022027065928468672,96.17761315571293,7.771769589498902,0.0,993,0.0,0.0,0.0,0.0,1.1519600714866867,3.7706921526338175,-0.006807914288211208,1,0,Normal
0x65f53a8b88cdace856a2b1813f05f3e876e4f36f,30.77335186350476,51.98392683388365,-0.3348595554899675,0.2394179491079944,-0.020298492510699,34990.44032364043,88.98081585419234,164.39090298517962,-0.022027065928468672,25.021775,-0.3348595554899675,0.0,2508,0.0,0.0,0.0,0.0,-0.13363588651031216,0.5315378850030009,-0.006807903555587019,1,0,Whale
0xf748879edbe8cca140940788163d7be4d2a2e46a,30.71000311683442,1.9820602477597267,13.176189019491485,0.01600831034932391,-0.012777634819563028,80067.34962214461,4.663542164163003,2.979883279659861,-0.022027065928468672,23911.9769404602,13.176189019491485,0.0,98,0.0,0.0,0.0,0.0,2.1530073243158894,5.799815406341218,-0.006807898195553278,3,0,Whale
0x6774305359234f12e766e07f36462104f00ab0b2,30.332190185519288,6.297574044404447,10.473979304495195,0.30407836732145127,0.0256236714021983,338742.0021866463,18.830209606010037,13.422498521962124,-0.022027065928468672,3550053.9388402584,10.473979304495193,0.0,306,0.0,0.0,0.0,0.0,0.8982049283246581,3.1163868309320386,-0.006807914288211207,1,1,Whale
0x78e96be52e38b3fc3445a2ed34a6e586ffab9631,29.57790900444789,1.4218733606952678,11.82508416199334,1.1960305915638791,0.8192041085393422,2660882.779328933,8.930610670743436,3.809759987657392,-0.022027065928468672,108.44813151600964,11.82508416199334,0.0,71,0.0,0.0,0.0,0.0,0.25587804030491185,1.615442404519128,-0.006807898054210666,3,0,Whale
0xfc377aed5d0a379fcab2ddae735a7ea5369df8b2,29.56437214070754,8.185611330436512,10.473979304495195,-0.008483719985707945,-0.025218135664889684,1.4436126854761895,16.26996850206178,8.927333020308831,-0.022027065928468672,5.585220205025116,10.473979304495193,0.0,397,0.0,0.0,0.0,0.0,3.888528020282066,7.972137355494831,-0.006807914288211206,1,0,Normal
0x2d040d4747a71012007b905917cb4aa061d6e631,29.547894404925852,0.17701361166313667,13.176189019491485,-0.00848617760514114,-0.025218103386431108,0.2946200656532698,0.3964736575825712,0.14447119400163028,-0.022027065928468672,2.85217,13.176189019491485,0.0,11,0.0,0.0,0.0,0.0,3.31758762820845,4.608221927232307,-0.006807914267032683,1,0,Normal
0x1b35fcb58f5e1e2a42ff8e66ddf5646966abf08c,29.52806625064656,0.17701361166313667,13.176189019491485,-0.008485531222619315,-0.025215178545724935,15.137001002247322,0.3964736575825712,0.351940371001013,-0.022027065928468672,51.808,13.176189019491485,0.0,11,0.0,0.0,0.0,0.0,0.9189721618000554,3.007570631854178,-0.006807914287886188,1,0,Normal
0x806cf73a306948f0f849d56c1b835fe8eb5b26ba,29.526143279811567,0.21850893663087437,13.176189019491485,-0.008486235934509031,-0.025218380579981818,0.10579232827931878,0.3964736575825712,0.14447119400163028,-0.022027065928468672,0.4054873535,13.176189019491485,0.0,13,0.0,0.0,0.0,0.0,4.335182068502921,3.3545470028553037,-0.006807914016545428,1,0,Normal
0xf202a9c022e8c50bbe5b36581bbd028211ca94fe,29.521807039591398,0.17701361166313667,13.176189019491485,-0.008486136089442684,-0.02521791553047787,0.014256501864282635,0.3964736575825712,0.14447119400163028,-0.022027065928468672,1.023952726,13.176189019491485,0.0,11,0.0,0.0,0.0,0.0,3.31758762820845,9.606459501161781,-0.006807914224132717,1,0,Normal
